ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0031346,positive regulation of cell projection organization,124/3368,352/18903,2.6773904131591763e-15,1.4952008461851656e-12,1.2772049004400472e-12,GPM6A/MAGI2/NLGN1/DSCAM/LRRC7/AUTS2/FNBP1L/GPC2/TENM1/KIDINS220/MAP6/MACF1/GSK3B/TENM2/PTPRD/APC/CNTN1/DNM3/CCDC88A/FEZ1/ROBO2/PIK3R1/ELAVL4/NEGR1/ROBO1/IL1RAPL1/TENM3/RAPGEF2/SLIT2/ATP8A2/PLXNA4/PLXNA2/CNR1/GRIP1/NIN/MAP1B/FZD1/CUX2/LRP8/ACTR2/KCTD17/EPS8L1/MIEN1/TIAM1/MAPT/CAMK1D/HRAS/FUT9/BCAS3/PARP6/STK25/L1CAM/TUBB2B/ARHGAP35/SEPTIN7/DOCK11/SNX3/FKBP1B/SF3A2/ZNF804A/CRABP2/ARPC2/CDKL5/PPP1R35/TMEM30A/HSPA5/PRKCI/RALA/PLPPR5/ARHGEF7/SEPTIN9/FIG4/EPHA3/ZDHHC15/FSCN1/BMPR2/CCP110/EZH2/NCKAP1/DVL3/GOLGA4/CARMIL2/VLDLR/NTRK2/ATMIN/ARMCX5-GPRASP2/CORO1B/AKIRIN1/PPP2R5B/STK24/MDK/PFN1/DEF8/BDNF/NTRK3/TBC1D24/NEFL/HSP90AA1/NDRG4/CAMK1/PLXNA1/FMR1/CROCC/DLG4/LIMK1/EP300/MARK4/SS18L1/RAC1/RAB21/TRIM67/NEURL1/RGS2/WASF2/NDEL1/TIAM2/MAP2K1/CDKL3/RAPGEF1/CRTC1/HTT/FBXO31/DIXDC1/SKIL,124
GO:0043484,regulation of RNA splicing,75/3368,180/18903,5.588536311017798e-14,2.8608648798818612e-11,2.44375907986173e-11,RBFOX1/NOVA1/HNRNPA2B1/CELF4/CELF2/RBFOX2/FUS/DDX5/SON/SRRM4/KHDRBS1/HNRNPK/RPS26/PTBP2/PIK3R1/HNRNPL/RBMX/TRA2B/SRSF10/SRSF7/SUPT3H/TIA1/ZNF326/SUPT20H/PUF60/CLNS1A/SRRM1/FAM172A/SF3B5/GRSF1/HSPA1A/RBM8A/RNPS1/RBM23/TMBIM6/SF3B4/CCNL2/SRSF3/TAF10/HNRNPF/MBNL1/RBFOX3/HNRNPH1/NSRP1/SLC38A2/PQBP1/NOVA2/SRSF5/KHDRBS2/PRDX6/KAT2B/CLK2/RBM22/DAZAP1/SAP18/RBM3/TAF12/ATXN7L3/PRPF19/U2AF2/FMR1/HABP4/CWC22/ZPR1/RBM7/POLR2A/SRSF6/CLK3/DYRK1A/CLK1/SFSWAP/KHDRBS3/METTL16/CCNL1/MBNL2,75
GO:0006413,translational initiation,58/3368,123/18903,6.638727083664713e-14,3.1370538826886405e-11,2.6796805272930034e-11,KHDRBS1/BZW2/DENR/TPR/SH3BGRL/DDX1/CDC123/DHX29/EIF3K/EIF5/EIF2S3/EIF6/POLR2G/EIF3M/EIF4G1/EIF3I/EIF4H/EIF2B3/EIF3A/RPS3A/SLBP/BZW1/RPL13A/EIF2B4/EIF3E/EIF2S1/LARP1/EIF2AK1/DDX3X/RPS17/EIF3F/EIF4E2/MTFMT/AGO2/EIF4A2/CTIF/EIF1B/EIF3H/FMR1/HABP4/EIF3B/EIF4A1/EIF4B/YTHDF1/ABCE1/YTHDF3/EIF2A/EIF1/EIF3D/DNAJC3/EIF2B2/PPP1R15A/RPS5/EIF4G2/HSPB1/RPS6KB1/ATF4/UHMK1,58
GO:0042254,ribosome biogenesis,109/3368,310/18903,1.4948997102584403e-13,6.55940637151257e-11,5.603063951607763e-11,RPS21/RPS28/RPL38/PRKDC/CHD7/DDX18/PIN4/RBIS/DHX30/DHX29/METTL15/EIF6/RBFA/MPHOSPH6/SNU13/POP5/NSA2/DROSHA/TSR3/MRPL44/GLUL/RAN/NOLC1/PTEN/GTF3A/POP7/FRG1/EBNA1BP2/DDX3X/NOP56/LAS1L/RPS17/KAT2B/ZNF622/UTP11/MTERF3/BUD23/MRPS2/NSUN5/MALSU1/SBDS/NOP53/MRPS11/DIS3/NUDT16/TRAF7/FBL/RIOK1/NVL/RIOK3/WBP11/PELP1/TRMT112/SRFBP1/RRN3/MPHOSPH10/ABT1/GNL2/IMP4/PAK1IP1/DKC1/PES1/WDR74/EXOSC6/DCAF13/SURF6/DDX49/UTP23/MRPL1/DDX27/RPP30/NGDN/RPL27/ABCE1/RPS8/TSR1/NMD3/GTPBP4/NOC4L/RPS27L/BRIX1/WDR43/EIF2A/RPS25/PPAN/RPF2/NIFK/RPL10/RPS6/TENT4B/WDR3/RPLP0/RPL26/RPL7A/KRR1/LSG1/RSL1D1/METTL16/RPL23A/MDN1/RPS5/RPL10A/TSC1/RPS14/RPL6/RPL24/RPS24/RPL7/RPL14,109
GO:0099504,synaptic vesicle cycle,77/3368,192/18903,2.8688135255524114e-13,1.174874765831231e-10,1.0035814333248261e-10,SYT1/NLGN1/RIMS2/NLGN4X/ERC2/CADPS/GSK3B/SNAP91/DNM3/RIMS1/PFN2/CDH2/CASK/SNCA/ITSN1/AMPH/SYN3/CTBP2/PRRT2/SLC17A6/PRKCB/CHRM2/DDC/CSPG5/CNR1/CDK5/SNAPIN/PCDH17/GRIPAP1/CACNB4/AP3B2/APBA2/NLGN3/AP3M2/PPP3CB/CDK5R1/ATP2A2/DTNBP1/STXBP5/SYN1/AP3D1/BIN1/PTEN/ACTG1/OPHN1/GRIN3A/ADCY1/RAB5A/AP3B1/STXBP1/NAPA/RAPGEF4/PICALM/BRSK2/FCHO2/CANX/TBC1D24/SNAP29/SYT7/PPFIA3/FMR1/SYNJ1/ARF6/TH/STX4/UNC13A/BRSK1/SH3GL1/SNAP25/AP3S2/DNAJC5/BSN/CPLX2/GIT1/GAK/RIMS3/CALM3,77
GO:0061564,axon development,152/3368,490/18903,4.333488973612128e-13,1.6637889228062064e-10,1.4212133245695038e-10,NTNG1/CHL1/CTNNA2/DCC/PTPRO/ANK3/KIF5C/NRXN1/DSCAM/AUTS2/NCAM1/LMX1A/CNTN4/MAP6/MYCBP2/NDN/MACF1/GSK3B/NRCAM/EPHA6/CNTN1/FEZ1/EPHA5/CNTN5/ROBO2/KALRN/DAB1/CDH2/NREP/NR4A2/ROBO1/ALCAM/SEMA6D/NEO1/FZD3/USP33/GRM7/SLIT2/DOCK7/ATP8A2/STMN1/PLXNA4/EPHB1/PLXNA2/CSPG5/CNR1/CDK5/SLITRK3/TUBB3/LRRC4C/APLP1/DCLK1/SEMA3A/NCAM2/NIN/MAP1B/FSTL4/NLGN3/MAP1A/EPHB6/SLIT3/LYPLA2/RAB10/VASH2/FEZ2/TIAM1/MAPT/EPHA7/PPP3CB/APP/OLFM1/BSG/STK25/CDK5R1/L1CAM/UCHL1/TUBB2B/ARHGAP35/KIF5B/HDAC6/SIAH1/FKBP1B/B4GALT6/APBB1/CRABP2/CDKL5/SPAST/LGI1/NOVA2/EFNB3/PTEN/IFRD1/MAP1S/FBXO45/IGSF9/EPHA3/USP9X/SPG11/BMPR2/JAK2/OPHN1/PTPRF/GOLGA4/NTRK2/ADCY1/STXBP1/CDK5R2/BCL2/STK24/PICALM/KIAA0319/BRSK2/S100A6/ADGRB1/TTC8/BDNF/MBP/TBC1D24/NEFL/HSP90AA1/LMTK2/ZDHHC17/RGMA/PLXNA1/LIMK1/SMAD4/RAC1/ZPR1/EXT1/YTHDF1/RAB21/UNC5D/LRIG2/B4GALT5/BRSK1/EFNA3/RAPH1/NRP2/TTL/TAOK2/DRAXIN/NDEL1/TIAM2/MAP2K1/SYNGAP1/CDKL3/VCL/NUMBL/CDH11/DIXDC1/RPL24/SKIL,152
GO:0006913,nucleocytoplasmic transport,112/3368,329/18903,8.02346875588685e-13,2.7382315870784954e-10,2.3390053653857284e-10,HNRNPA2B1/KHDRBS1/GSK3B/PPP3CA/PABPN1/PIK3R1/UPF3A/ATXN1/RPAIN/CBLB/TPR/ANP32A/RANBP17/THOC7/CDK5/PKIG/AKAP13/AKAP8L/UPF3B/IPO9/RANBP1/NEMF/RBM8A/AKIRIN2/KPNB1/SRSF3/DDX39B/NUP93/TRIM28/ANP32B/STRADB/EIF6/RSRC1/SEC13/APPL2/PRKAG1/RANGRF/APPL1/CALR/RAN/AAAS/JUP/NOLC1/ELAVL1/IPO7/PPP1CC/UPF2/ATF2/PTTG1IP/UFM1/FYTTD1/SPG11/JAK2/ING1/HDAC3/HSPA9/TARDBP/EMD/PRKACA/PPM1A/CHTOP/RBM22/NUP58/RPL23/ANKRD54/CASC3/DESI1/SMG1/HSP90AA1/XPO7/ALKBH5/CAMK1/TNPO2/TXNIP/AHCTF1/RANBP2/TNPO3/POLDIP3/DDX39A/DDX19B/ZPR1/NUP50/POM121/XPOT/SEH1L/ABCE1/RANGAP1/NMD3/DUSP16/SQSTM1/AGFG1/SMG7/NUP214/CRY2/XPO6/CHP1/NUP160/NUP54/RANBP3/FAM53C/CTDSPL2/LSG1/NUP155/POM121C/PKD1/PRICKLE1/MDN1/NUP153/TSC1/STAT3/WASHC4/UHMK1,112
GO:0051169,nuclear transport,112/3368,329/18903,8.02346875588685e-13,2.7382315870784954e-10,2.3390053653857284e-10,HNRNPA2B1/KHDRBS1/GSK3B/PPP3CA/PABPN1/PIK3R1/UPF3A/ATXN1/RPAIN/CBLB/TPR/ANP32A/RANBP17/THOC7/CDK5/PKIG/AKAP13/AKAP8L/UPF3B/IPO9/RANBP1/NEMF/RBM8A/AKIRIN2/KPNB1/SRSF3/DDX39B/NUP93/TRIM28/ANP32B/STRADB/EIF6/RSRC1/SEC13/APPL2/PRKAG1/RANGRF/APPL1/CALR/RAN/AAAS/JUP/NOLC1/ELAVL1/IPO7/PPP1CC/UPF2/ATF2/PTTG1IP/UFM1/FYTTD1/SPG11/JAK2/ING1/HDAC3/HSPA9/TARDBP/EMD/PRKACA/PPM1A/CHTOP/RBM22/NUP58/RPL23/ANKRD54/CASC3/DESI1/SMG1/HSP90AA1/XPO7/ALKBH5/CAMK1/TNPO2/TXNIP/AHCTF1/RANBP2/TNPO3/POLDIP3/DDX39A/DDX19B/ZPR1/NUP50/POM121/XPOT/SEH1L/ABCE1/RANGAP1/NMD3/DUSP16/SQSTM1/AGFG1/SMG7/NUP214/CRY2/XPO6/CHP1/NUP160/NUP54/RANBP3/FAM53C/CTDSPL2/LSG1/NUP155/POM121C/PKD1/PRICKLE1/MDN1/NUP153/TSC1/STAT3/WASHC4/UHMK1,112
GO:0007409,axonogenesis,138/3368,438/18903,1.4778336532072768e-12,4.778069542974896e-10,4.0814408649519534e-10,NTNG1/CHL1/CTNNA2/DCC/PTPRO/ANK3/KIF5C/NRXN1/DSCAM/AUTS2/NCAM1/LMX1A/CNTN4/MAP6/MYCBP2/NDN/MACF1/GSK3B/NRCAM/EPHA6/CNTN1/FEZ1/EPHA5/CNTN5/ROBO2/KALRN/DAB1/CDH2/NR4A2/ROBO1/ALCAM/SEMA6D/NEO1/FZD3/USP33/SLIT2/DOCK7/ATP8A2/STMN1/PLXNA4/EPHB1/PLXNA2/CDK5/SLITRK3/TUBB3/LRRC4C/APLP1/DCLK1/SEMA3A/NIN/MAP1B/FSTL4/NLGN3/MAP1A/EPHB6/SLIT3/LYPLA2/RAB10/FEZ2/TIAM1/MAPT/EPHA7/PPP3CB/APP/OLFM1/BSG/STK25/CDK5R1/L1CAM/UCHL1/TUBB2B/ARHGAP35/KIF5B/HDAC6/SIAH1/B4GALT6/APBB1/CRABP2/CDKL5/SPAST/LGI1/NOVA2/EFNB3/PTEN/IFRD1/MAP1S/FBXO45/IGSF9/EPHA3/USP9X/SPG11/BMPR2/OPHN1/GOLGA4/NTRK2/ADCY1/STXBP1/CDK5R2/BCL2/PICALM/KIAA0319/BRSK2/S100A6/ADGRB1/TTC8/BDNF/MBP/NEFL/HSP90AA1/LMTK2/ZDHHC17/PLXNA1/LIMK1/SMAD4/RAC1/EXT1/YTHDF1/RAB21/UNC5D/B4GALT5/BRSK1/EFNA3/RAPH1/NRP2/TTL/TAOK2/DRAXIN/NDEL1/TIAM2/MAP2K1/SYNGAP1/CDKL3/VCL/NUMBL/CDH11/DIXDC1/RPL24/SKIL,138
GO:0070507,regulation of microtubule cytoskeleton organization,65/3368,155/18903,1.8519814254568282e-12,5.688360948290647e-10,4.8590144241591e-10,NAV3/AKAP9/CLASP2/MAP6/GSK3B/APC/MAPRE3/MID1/TUBB4A/GNAI1/CKAP5/SNCA/BICD1/TPR/CDKN1B/TRIM36/STMN1/SKA2/CLIP1/DYNC1H1/SLAIN1/APC2/MAP1B/PATJ/MAP1A/RHOA/HSPA1A/MAPT/MAPRE1/MAP9/CDK5R1/HDAC6/RANGRF/CEP97/PRKAA2/TAOK1/SPAST/CLIP3/CHMP6/ARHGEF7/MAP1S/EPHA3/CLTC/MECP2/HSPA1B/CAMSAP1/CDK2AP2/CHMP1A/CAMSAP3/STMN4/DRG1/CHMP2B/CHMP4B/SLAIN2/RAC1/TRAF3IP1/CCSAP/DYRK1A/RNF4/CEP70/GIT1/PRKAA1/PKD1/DIXDC1/BICD2,65
GO:0001764,neuron migration,71/3368,177/18903,2.3675121641689794e-12,6.925536773566686e-10,5.915813603199179e-10,NTNG1/NRG3/ADGRL3/GPM6A/CHL1/CTNNA2/DCC/FAT3/NRG1/AUTS2/NDN/NRCAM/NR2F2/NAV1/DAB1/NR4A2/PHACTR1/NEO1/FZD3/MARK1/RAPGEF2/TUBB2A/ASTN1/NEXMIF/PRKG1/ASTN2/SDCCAG8/CDK5/TUBGCP2/DCLK1/SEMA3A/KIAA0319L/MAP1B/RHOA/CDK5R1/MDGA1/TUBB2B/ADGRG1/ZMIZ1/CDKL5/SRGAP2/DNAAF4/ACAP3/CAMK2A/UNK/FBXO45/USP9X/BAX/NTRK2/CRK/SH3RF1/CDK5R2/MDK/KIAA0319/NSMF/NTRK3/TBC1D24/HSP90AA1/PEX5/PLXNA1/RAC1/UNC5D/CRKL/LRIG2/NRP2/GPR173/NDEL1/DDIT4/FBXO31/STAT3/FGFR1,71
GO:0099003,vesicle-mediated transport in synapse,80/3368,212/18903,4.327434658422258e-12,1.2083377775767242e-9,1.0321656350351654e-9,SYT1/NLGN1/RIMS2/NLGN4X/ERC2/CADPS/GSK3B/SNAP91/DNM3/RIMS1/PFN2/CDH2/CASK/SNCA/CLSTN1/ITSN1/AMPH/SYN3/CTBP2/PRRT2/SLC17A6/PRKCB/CHRM2/DDC/CSPG5/CNR1/CDK5/SNAPIN/PCDH17/GRIPAP1/CACNB4/AP3B2/APBA2/VPS35/NLGN3/AP3M2/PPP3CB/CDK5R1/ATP2A2/DTNBP1/STXBP5/SYN1/AP3D1/BIN1/PTEN/AP2B1/ACTG1/OPHN1/GRIN3A/ADCY1/RAB5A/AP3B1/STXBP1/NAPA/RAPGEF4/PICALM/BRSK2/FCHO2/CANX/TBC1D24/SNAP29/SYT7/PPFIA3/FMR1/SYNJ1/ARF6/TH/STX4/UNC13A/BRSK1/SH3GL1/SNAP25/AP3S2/DNAJC5/BSN/CPLX2/GIT1/GAK/RIMS3/CALM3,80
GO:0006605,protein targeting,109/3368,325/18903,4.7260142879269104e-12,1.212870429143979e-9,1.0360374391532911e-9,NLGN1/ANK3/AKAP6/UBL5/SEC62/ROMO1/NDUFA13/ATP5IF1/SEC61G/TCAF1/TOMM7/MTX2/TIMM8B/ZFAND6/CDK5/YWHAB/IMMP1L/VPS41/SLC1A1/DNAJC15/VPS13A/TOMM6/AIFM1/LONP2/PAM16/C2CD5/SRP72/TOMM22/PRKN/ZFYVE16/UBE2L3/HRAS/IMMP2L/AGK/GSK3A/SH3GLB1/PINK1/CDK5R1/YIF1B/HERPUD1/ZDHHC9/BNIP3L/NCOA4/UBE2D3/ATG3/LMAN1/HOMER3/AP3D1/CACNG2/PRNP/STXBP4/PEX1/HSPA5/PRKCI/RAB7A/DMTN/NACAD/SRPRA/FBXO7/ZDHHC15/HSPD1/ARL6/PEX2/TIMM17A/SREBF2/GET3/GOLGA7/VPS37D/SRP54/AIP/SGTA/SEC61A1/AP3B1/SEC61A2/TOMM40/FBXW7/TIMM9/TIMM50/AP4S1/HSP90AA1/PEX5/CHMP4B/SYNGR1/TIMM22/SRPRB/M6PR/BAP1/SAMM50/MFN2/SRP68/BAG4/PITRM1/ZDHHC18/BECN1/SSR3/CHP1/TAOK2/YWHAZ/NUP54/GNPTG/SGTB/NACA/PRKAA1/TRAM1/TOMM20/LAMP2/ZFAND2A/VPS37B/YWHAG,109
GO:0016236,macroautophagy,107/3368,317/18903,4.738546361623879e-12,1.212870429143979e-9,1.0360374391532911e-9,FEZ1/TOMM7/RNF5/EXOC4/TBC1D5/ATP13A2/CDK5/SNX14/DDRGK1/VPS36/SNAPIN/VPS41/CAPN1/VPS35/FEZ2/PRKN/UBXN2A/RAB1A/SH3GLB1/PINK1/RB1CC1/VTA1/CDK5R1/UCHL1/VPS16/ATP2A2/SLC25A5/ULK3/RETREG2/ATP6V1D/ATP6V1B2/HDAC6/ATP6V0D1/BNIP3L/ATP6V1H/UFC1/GAPDH/LRBA/ATG3/RETREG1/VPS26B/STX12/PIP4K2B/PRKAA2/ATP6V1G1/PAFAH1B2/POLDIP2/RAB7A/ATG12/CHMP6/UFM1/SPG11/NRBP2/GNAI3/LARP1/LRSAM1/SPATA33/VPS37D/RNF41/UBQLN4/CHMP1A/PRKACA/RAB5A/WAC/OPTN/CTSD/STX17/ATG10/PACS2/CHMP2B/MAP1LC3B/GPSM1/SNAP29/TECPR1/SMG1/RUBCN/CHMP4B/UBQLN1/VMP1/ATG4D/MTMR3/MFN2/ATP6V1C1/SQSTM1/UBXN2B/TMEM41B/RHEB/ATG101/BECN1/SEC22B/PIK3C2B/STAM2/SESN1/SPTLC1/ARL8B/EXOC8/GABARAPL1/TRAPPC8/SIRT1/LAMP2/HTT/SNX30/ATG2B/WDR45B/TSC1/VPS37B/TP53INP2,107
GO:0048193,Golgi vesicle transport,102/3368,298/18903,5.811955702239591e-12,1.4281137551543122e-9,1.2198989126595521e-9,ANK3/MACF1/EXOC6B/COPG2/ANK1/EXOC4/TRAPPC9/NSF/HYOU1/EXOC6/GOLGA2/VPS13A/GBF1/RAB10/EXOC2/DOP1A/RAB14/TRAPPC12/RABEP1/ARF4/RAB1A/YIF1B/ATP9B/TMED10/TMED9/SEC13/SNX3/RANGRF/LAMP1/TFG/YIPF5/LMAN1/TMEM115/AP3D1/SPAST/TMED4/SEC31A/KDELR2/PRKCI/KDELR1/NAPG/ARCN1/DOP1B/CUL3/NRBP2/COG5/GOLGA7/ERGIC1/CCDC91/GOLGA4/MIA2/AP1AR/RER1/OPTN/NAPA/AP1G1/STX17/KLHL20/PPP6C/CORO7/PEF1/VAPA/TRAPPC6B/RNF139/PICK1/ATP9A/ARL1/SAR1B/TMED7/GOSR2/TMED3/GOLPH3/KLHL12/GOLGA5/SEC22A/COG3/TRAPPC2B/RAB6B/RBSN/SAR1A/SYS1/TBC1D20/ARFGAP3/STX5/CSNK1D/AP3S2/SEC22B/SEC23IP/TRAPPC2/EXOC8/BLZF1/STX18/GAK/TRAPPC10/TRAPPC8/SEC24C/SEC16A/YKT6/ARFGEF2/HTT/SEC24A/BICD2,102
GO:0022618,ribonucleoprotein complex assembly,85/3368,234/18903,1.0043839965444116e-11,2.31408327596567e-9,1.9766966475644277e-9,CELF4/CELF2/LUC7L3/RPS28/RPL38/PTBP2/RBMX/HTATSF1/PRPF6/DENR/SRSF10/SNRPG/PRKDC/DHX30/DDX1/SNRNP200/DHX29/PUF60/CLNS1A/EIF3K/SF3B5/AGO4/EIF5/SNRPD2/SF3B4/EIF2S3/DDX39B/SF3B6/EIF6/EIF3M/SNU13/EIF3I/EIF4H/SF3A2/EIF3A/GEMIN8/SRSF5/RAMAC/RPL13A/EIF3E/PRMT7/USP4/GEMIN5/RBMX2/EIF3F/AGO2/SF3A1/NOP53/CD2BP2/MRPS11/SNRPA1/TRAF7/ATM/HSP90AA1/STRAP/PRPF19/EIF3H/ABT1/EIF3B/SART3/EIF4B/SLU7/DDX23/SNRPB/NUDT21/RPS27L/BRIX1/SRSF6/PPAN/RPF2/NUFIP1/EIF3D/RPL10/RPLP0/SFSWAP/RPL23A/MDN1/PTGES3/PRPF39/RPS5/PRPF3/RPS14/RPL6/RPL24/KHDC4,85
GO:0006900,vesicle budding from membrane,42/3368,83/18903,1.017096670211185e-11,2.31408327596567e-9,1.9766966475644277e-9,FNBP1L/SNAP91/TRAPPC9/AP3B2/GBF1/PRKN/AP3M2/TRAPPC12/RAB1A/TMED10/TMED9/SEC13/SNX3/TFG/AP3D1/SEC31A/PRKCI/RAB7A/CHMP6/CUL3/AP3B1/PPP6C/PICALM/PEF1/VAPA/TRAPPC6B/SAR1B/GOLPH3/CHMP4B/KLHL12/TRAPPC2B/SAR1A/TBC1D20/ARFGAP3/CSNK1D/AP3S2/TRAPPC2/TRAPPC10/TRAPPC8/SEC24C/SEC16A/SEC24A,42
GO:0071826,ribonucleoprotein complex subunit organization,87/3368,242/18903,1.0932818898309038e-11,2.343660229390754e-9,2.001961366983886e-9,CELF4/CELF2/LUC7L3/RPS28/RPL38/PTBP2/RBMX/HTATSF1/PRPF6/DENR/SRSF10/SNRPG/PRKDC/DHX30/DDX1/SNRNP200/DHX29/PUF60/CLNS1A/EIF3K/SF3B5/AGO4/EIF5/SNRPD2/SF3B4/EIF2S3/DDX39B/SF3B6/EIF6/EIF3M/SNU13/KIF5B/EIF3I/EIF4H/SF3A2/EIF3A/GEMIN8/SRSF5/RAMAC/RPL13A/EIF3E/PRMT7/USP4/GEMIN5/RBMX2/EIF3F/AGO2/SF3A1/DHX8/NOP53/CD2BP2/MRPS11/SNRPA1/TRAF7/ATM/HSP90AA1/STRAP/PRPF19/EIF3H/ABT1/EIF3B/SART3/EIF4B/SLU7/DDX23/SNRPB/NUDT21/RPS27L/BRIX1/SRSF6/PPAN/RPF2/NUFIP1/EIF3D/RPL10/RPLP0/SFSWAP/RPL23A/MDN1/PTGES3/PRPF39/RPS5/PRPF3/RPS14/RPL6/RPL24/KHDC4,87
GO:0000375,"RNA splicing, via transesterification reactions",110/3368,333/18903,1.106399912946962e-11,2.343660229390754e-9,2.001961366983886e-9,RBFOX1/NOVA1/SFPQ/HNRNPA2B1/CELF4/CELF2/RBFOX2/DDX5/SON/SRRM4/KHDRBS1/LUC7L3/HNRNPK/UBL5/PTBP2/HNRNPL/RBMX/HTATSF1/PRPF6/TRA2B/SRSF10/HNRNPM/SNRPG/SRSF7/RBM6/TIA1/RNPC3/DDX1/SNRNP200/PUF60/CLNS1A/SRRM1/FAM172A/RBM41/SF3B5/SNRNP35/RBM8A/RNPS1/SNRPD2/RBM23/SF3B4/SRSF3/DDX39B/SF3B6/RSRC1/SNU13/HNRNPF/CDC5L/MBNL1/RBFOX3/SF3A2/HNRNPH1/NSRP1/PQBP1/NOVA2/GEMIN8/BCAS2/C9orf78/SCNM1/SRSF5/SYNCRIP/KHDRBS2/CWC15/FRG1/PRMT7/USP4/SMNDC1/PRDX6/GEMIN5/RBMX2/BUD31/PABPC1/RBM22/SF3A1/DHX8/DAZAP1/CD2BP2/SAP18/SNRPA1/RBM3/CASC3/DDX41/WBP11/MPHOSPH10/STRAP/PRPF19/PPIE/U2AF2/FMR1/SART3/PRPF38A/DDX39A/CWC22/SLU7/DDX23/KHSRP/RBM7/SNRPB/PRPF4/SRSF6/DYRK1A/RBM14/SFSWAP/KHDRBS3/METTL16/PRPF39/HNRNPC/PRPF3/KHDC4/MBNL2,110
GO:0030705,cytoskeleton-dependent intracellular transport,78/3368,208/18903,1.1515396783792748e-11,2.357969414761295e-9,2.014184314638837e-9,SFPQ/KIF5C/FNBP1L/KIFAP3/DST/MAP6/PPFIA2/CCDC88A/FEZ1/DLG2/DYNC1I2/COPG2/BICD1/BLOC1S1/DYNC1I1/TUBA1A/KIF1B/IFT43/SNAPIN/TMEM108/DYNC1H1/HSPB11/TUBA1B/MAP1B/TUBB/AP3B2/IFT27/SYBU/MAP1A/MAPT/AP3M2/RAB1A/SUN2/APP/UCHL1/DTNBP1/KIF5B/DYNC2H1/HDAC6/SPG7/STAU1/LAMP1/ARL8A/AP3D1/SPAST/CLIP3/LRPPRC/TERF2/MAP1S/SPG11/IFT57/BLOC1S2/OPA1/SYNE2/BORCS7/MYO1D/HOOK2/AP3B1/TTC21B/PRKCZ/CAMSAP3/KXD1/NEFL/IFT140/CCDC186/TUB/RAB21/RABL2B/TRAF3IP1/UBB/AP3S2/BORCS5/ARL8B/NDEL1/HTT/HOOK1/HSPB1/BICD2,78
GO:0010970,transport along microtubule,66/3368,168/18903,4.1312695717982e-11,8.186577090179465e-9,6.9929978999708074e-9,SFPQ/KIF5C/KIFAP3/DST/FEZ1/DLG2/DYNC1I2/COPG2/BICD1/BLOC1S1/DYNC1I1/KIF1B/IFT43/SNAPIN/TMEM108/DYNC1H1/HSPB11/MAP1B/AP3B2/IFT27/SYBU/MAP1A/MAPT/AP3M2/RAB1A/APP/UCHL1/DTNBP1/KIF5B/DYNC2H1/HDAC6/SPG7/STAU1/LAMP1/ARL8A/AP3D1/SPAST/CLIP3/LRPPRC/TERF2/MAP1S/SPG11/IFT57/BLOC1S2/OPA1/SYNE2/BORCS7/AP3B1/TTC21B/PRKCZ/CAMSAP3/KXD1/NEFL/IFT140/TUB/RAB21/RABL2B/TRAF3IP1/UBB/AP3S2/BORCS5/ARL8B/NDEL1/HTT/HSPB1/BICD2,66
GO:0051648,vesicle localization,78/3368,213/18903,4.4884800952133103e-11,8.616479132779801e-9,7.36022147192051e-9,NLGN1/KIF5C/FNBP1L/CLASP2/KIFAP3/SNAP91/PPFIA2/EXOC6B/CDH2/SNCA/EXOC4/TRAPPC9/BLOC1S1/SYN3/ATP13A2/DYNC1I1/CDK5/SNAPIN/PCDH17/DYNC1H1/EXOC6/AP3B2/GBF1/EXOC2/PRKN/AP3M2/RAB11A/TRAPPC12/RAB1A/PINK1/DTNBP1/TMED10/KIF5B/TMED9/SYT11/TFG/STARD3NL/SYN1/AP3D1/PTEN/RAB7A/CUL3/SPG11/ARL6/BLOC1S2/AP1AR/MYO1D/AP3B1/PRKCZ/PPP6C/PICALM/PEF1/BRSK2/TRAPPC6B/SNAP29/ATP9A/SAR1B/CCDC186/KLHL12/SYNJ1/TRAPPC2B/SAR1A/BRSK1/ARFGAP3/EXOC3/CSNK1D/AP3S2/BORCS5/TRAPPC2/EXOC8/NDEL1/TRAPPC10/TRAPPC8/SEC16A/YKT6/HTT/FAM91A1/TBC1D23,78
